Filename: n5delta1212 / run at Thu Jan 23 11:24:26 CET 2014
fails: 13 / suboptimals: 0
Time horizon: 10numberOfPlants=5
seed=1337
deltaPenalties=1.2
deltaViolation=1.2
numberOfRuns=50
dominanceProperty=0
so1;v1;so0;v0;vc0;so2;vdiff;vc2;p2;vc1;p1;p0;v2;pra1;pra2;pdiff;pra0;
0.0;743.0224625406008;0.0;619.1853854504998;90.0;0.0;0.9999999999999986;27.0;72.0;20.0;60.0;203.0;619.1853854504989;0.5466666666666666;0.6333333333333333;0.35467980295566504;1.5266666666666666;
0.0;4145.328952484488;0.0;3454.4407937370747;96.0;0.0;0.9999999999999942;43.0;109.0;33.0;92.0;215.0;3454.4407937370547;0.72;0.8733333333333333;0.5069767441860465;1.6066666666666667;
0.0;439.39646883406635;0.0;366.163724028394;88.0;0.0;1.0000000000000013;81.0;148.0;67.0;129.0;155.99999999999955;366.1637240283945;1.4066666666666667;1.5666666666666667;0.9487179487179515;1.6266666666666667;
0.0;759.1018213951447;0.0;632.5848511626227;109.0;0.0;1.0000000000000013;53.0;140.0;45.0;118.0;248.0;632.5848511626236;0.8333333333333334;0.9666666666666667;0.5645161290322581;1.6933333333333334;
0.0;3722.921811450758;0.0;3102.4348428756293;117.0;0.0;0.9999999999999987;94.0;195.0;78.0;163.0;235.00000000002183;3102.4348428756252;1.2125;1.40625;0.8297872340424761;1.6875;
0.0;565.1883804084493;0.0;470.9903170070304;100.0;0.0;1.0000000000000016;67.0;154.0;57.0;129.0;219.0;470.9903170070311;0.9;1.025;0.7031963470319634;1.35625;
0.0;6.177303787541405;0.0;5.147753156269573;120.0;0.0;1.0000000000000884;64.0;146.0;53.0;122.0;252.0;5.147753156270028;0.8529411764705882;0.9705882352941176;0.5793650793650794;1.511764705882353;
0.0;346.25542904159875;0.0;288.5461908679995;118.0;0.0;1.0000000000000016;44.0;115.0;37.0;96.0;271.0;288.54619086799994;0.7;0.7875;0.42435424354243545;1.83125;
0.0;591.2383889686844;0.0;492.6986574738903;126.0;0.0;0.9999999999999972;56.0;126.0;45.0;105.0;241.0;492.69865747388894;0.7352941176470589;0.8470588235294118;0.5228215767634855;1.5941176470588236;
0.0;1641.0313732417544;0.0;1367.5261443681293;58.0;0.0;1.0485886308120211;19.0;43.0;15.0;36.0;104.0;1433.972367322619;0.4785714285714286;0.55;0.41346153846153844;1.1785714285714286;
0.0;3261.8315945403833;0.0;2718.1929954503344;111.0;0.0;1.1039623575302622;67.0;140.0;57.0;117.0;228.0;3000.7827474795963;0.9625;1.075;0.6140350877192983;1.575;
0.0;2376.9432455564124;0.0;2081.5969506067904;67.0;0.0;1.0000000000000069;28.0;62.0;25.0;52.0;122.0;2081.596950606805;0.6428571428571429;0.7428571428571429;0.5081967213114754;1.3785714285714286;
0.0;85.13223291335271;0.0;70.9435274278062;104.0;0.0;1.0000000000000193;56.0;128.0;40.0;107.0;238.0;70.94352742780757;0.8066666666666666;0.9666666666666667;0.5378151260504201;1.7866666666666666;
0.0;2081.7387144800123;0.0;1734.7822620666934;65.0;0.0;1.0845593129795903;28.0;74.0;22.0;62.0;154.0;1881.4742583162324;0.5571428571428572;0.6285714285714286;0.4805194805194805;1.1785714285714286;
0.0;198.8896986129671;0.0;165.7414155107963;79.0;0.0;1.0000000000000069;20.0;54.0;14.0;45.0;174.0;165.74141551079742;0.4714285714285714;0.5428571428571428;0.3103448275862069;1.5142857142857142;
0.0;2013.9357828934735;0.0;1678.2798190778958;92.0;0.0;1.0163703137789482;41.0;81.0;33.0;68.0;159.0;1705.7537863250773;0.7125;0.8125;0.5094339622641509;1.50625;
0.0;4056.3047076748644;0.0;3380.253923062374;95.0;0.0;1.0938432138878407;33.0;90.0;26.0;75.0;217.0;3697.4678149595284;0.64;0.72;0.4147465437788018;1.64;
0.0;1588.2034087865477;0.0;1323.5028406554557;105.0;0.0;0.9999999999999993;37.0;98.0;28.0;82.0;234.0;1323.5028406554547;0.6375;0.73125;0.4188034188034188;1.71875;
0.0;3216.0537318287265;0.0;2680.0447765239564;112.0;0.0;1.0225183873191226;88.0;172.0;71.0;144.0;218.0;2740.395062834314;1.16875;1.3625;0.7889908256880734;1.6625;
0.0;26.52958496151905;0.0;22.107987467943076;107.0;0.0;1.0;49.0;114.0;41.0;95.0;223.9999970675706;22.107987467943076;0.8333333333333334;0.9666666666666667;0.5089285780910586;1.8333333333333333;
0.0;10070.488018421353;0.0;8392.07334868447;93.0;0.0;1.0168820957504976;55.0;92.00000000000026;45.0;77.0;157.0;8533.749134502159;0.7933333333333333;0.9266666666666666;0.5859872611464985;1.54;
0.0;1009.1071323360347;0.0;840.9226102799794;114.0;0.0;1.0000000000000033;57.0;133.0;44.0;111.00000000000121;233.0;840.9226102799821;0.76875;0.9375;0.5708154506437768;1.63125;
0.0;1146.0285389186474;0.0;955.0237824322076;72.0;0.0;1.000000000000002;31.0;86.0;24.0;73.0;171.0;955.0237824322094;0.6785714285714286;0.7857142857142857;0.5029239766081871;1.5071428571428571;
0.0;216.93393766579493;0.0;180.7782813881504;124.0;0.0;1.000000000000005;46.0;123.0;35.0;102.99999999999994;290.0;180.7782813881513;0.675;0.78125;0.4241379310344828;1.8;
0.0;994.2441154429198;0.0;828.536762869102;143.0;0.0;0.9999999999999989;62.0;132.0;51.0;111.0;302.0;828.536762869101;0.8176470588235294;0.9294117647058824;0.4370860927152318;1.9294117647058824;
0.0;1319.2627248407907;0.0;1099.3856040339924;129.0;0.0;1.0002144421665469;46.0;105.0;36.0;88.0;272.0;1099.6213586647918;0.6882352941176471;0.788235294117647;0.3860294117647059;1.6941176470588235;
0.0;4098.190236211997;0.0;3415.158530176679;124.0;0.0;1.0173485233777744;65.0;163.0;53.0;136.0;290.0;3474.4064877762544;0.91875;1.05625;0.5620689655172414;1.78125;
0.0;2093.928137521256;0.0;1744.9401146010614;109.0;0.0;1.039827818051815;56.0;124.0;47.0;104.0;235.00000000000026;1814.4372719967057;0.7705882352941177;0.8647058823529412;0.5276595744680845;1.4705882352941178;
0.0;2068.2681650266622;0.0;1723.5568041888846;123.0;0.0;0.9999999999999989;71.0;174.0;57.0;145.0;297.0;1723.5568041888828;0.94375;1.1125;0.5858585858585859;1.8625;
0.0;3128.1963871366083;0.0;2606.83032261384;125.0;0.0;1.004167950115885;66.0;152.0;54.0;127.0;282.9999999999993;2617.6954613590715;0.8823529411764706;1.0;0.5371024734982345;1.6411764705882352;
0.0;2408.5848464344526;0.0;2007.154038695382;92.0;0.0;1.0031036177822674;71.0;143.99999844309983;60.0;121.0;179.0;2013.3834776616268;0.9875;1.1375;0.8044692650452504;1.40625;
0.0;382.4383396330371;0.0;318.6986163608757;138.0;0.0;1.0;51.0;124.0;46.0;108.0;298.0;318.6986163608757;0.788235294117647;0.8529411764705882;0.4161073825503356;1.9352941176470588;
0.0;747.7096373522355;0.0;623.0913644602003;118.0;0.0;1.0353016102798493;89.0;194.0;73.0;162.0;238.99999999999864;645.0874929771139;1.16875;1.3375;0.8117154811715528;1.65;
0.0;1118.886140039612;0.0;932.4051166996867;89.0;0.0;1.0175010390391965;43.0;76.0;35.0;64.0;145.0;948.7231750473945;0.6933333333333334;0.8;0.5241379310344828;1.4466666666666668;
0.0;18.69062802937333;0.0;15.575523357812472;81.0;0.0;0.9999999999999416;41.0;82.0;34.0;69.0;147.0;15.575523357811562;0.8214285714285714;0.9642857142857143;0.5578231292517006;1.6071428571428572;
0.0;979.3729948746357;0.0;816.1441623955429;113.0;0.0;1.0222099739397201;47.0;104.0;36.0;87.0;229.0;834.2707029734026;0.70625;0.825;0.45414847161572053;1.58125;
0.0;6379.86092253479;0.0;5316.550768778992;100.0;0.0;1.070362808379421;52.0;129.0;41.0;108.0;222.0000000000025;5690.6382117620515;0.8266666666666667;0.9466666666666667;0.5810810810810745;1.64;
;;;;;;;;;;;;;;;;;
