Filename: n5delta1211 / run at Thu Jan 23 11:00:16 CET 2014
fails: 17 / suboptimals: 0
Time horizon: 10numberOfPlants=5
seed=1337
deltaPenalties=1.2
deltaViolation=1.1
numberOfRuns=50
dominanceProperty=0
so1;v1;so0;v0;vc0;so2;vdiff;vc2;p2;vc1;p1;p0;v2;pra1;pra2;pdiff;pra0;
0.0;472.3104009448007;0.0;429.37309176799454;129.0;0.0;1.0;74.0;164.0;60.0;139.0;267.0;429.37309176799454;0.9294117647058824;1.088235294117647;0.6142322097378277;1.6647058823529413;
0.0;567.7934293934317;0.0;516.1758449031228;73.0;0.0;1.0072931888507002;24.0;68.0;18.0;57.0;164.9999999999993;519.940412820171;0.6;0.6928571428571428;0.4121212121212139;1.45;
0.0;2365.1308470959866;0.0;2150.1189519054433;120.0;0.0;1.0000000000000029;60.0;122.0;51.0;102.0;226.0;2150.1189519054496;0.8176470588235294;0.9235294117647059;0.5398230088495575;1.6647058823529413;
0.0;551.9024979075775;0.0;501.72954355234685;93.0;0.0;1.0000000000000002;46.0;86.0;36.0;73.0;162.0;501.72954355234697;0.8133333333333334;0.92;0.5308641975308642;1.6466666666666667;
0.0;424.9823791154274;0.0;386.347617377656;114.0;0.0;0.9999999999999988;53.0;111.0;40.0;93.0;235.0;386.3476173776555;0.8;0.91875;0.4723404255319149;1.84375;
0.0;3926.8241698065417;0.0;3569.8401543695745;100.0;0.0;1.0;72.0;128.0;62.0;107.0;171.0;3569.8401543695745;1.1;1.3;0.7485380116959064;1.72;
0.0;24.87661613480941;0.0;22.6151055770938;115.0;0.0;1.0000000000000202;50.0;109.0;37.0;91.0;205.0;22.615105577094255;0.6529411764705882;0.788235294117647;0.5317073170731708;1.5058823529411764;
0.0;227.7270919950115;0.0;207.02462908637744;79.0;0.0;1.018699423936721;36.0;87.0;28.0;73.0;171.0;210.89587039100604;0.6133333333333333;0.7;0.5087719298245614;1.22;
0.0;31.46414647443453;0.0;28.603769522208154;92.0;0.0;0.999999999999996;24.0;68.0;17.0;57.0;214.0;28.60376952220804;0.5266666666666666;0.6266666666666667;0.3177570093457944;1.6466666666666667;
0.0;2306.0959415380967;0.0;2109.6020094500227;62.0;0.0;1.0;24.0;56.0;21.0;47.0;112.9999999999996;2109.6020094500227;0.6;0.7285714285714285;0.4955752212389398;1.2642857142857142;
0.0;1956.2616228100019;0.0;1778.4196571000043;103.0;0.0;0.9999999999999998;83.0;185.0;69.0;156.0;217.0;1778.4196571000039;1.325;1.46875;0.8525345622119815;1.70625;
0.0;1225.0820706028371;0.0;1113.7109732752979;131.0;0.0;0.9999999999999996;86.0;186.0;70.0;155.0;265.0;1113.7109732752974;1.011764705882353;1.1823529411764706;0.7018867924528301;1.6529411764705881;
0.0;859.3242859273714;0.0;781.203896297603;77.0;0.0;1.0000000000000007;51.0;121.0;42.0;103.0;176.0;781.2038962976035;0.86;0.9533333333333334;0.6875;1.28;
0.0;189.80343460407107;0.0;172.54857691279904;80.0;0.0;0.9999999999999987;48.0;123.0;36.0;104.0;197.0;172.5485769127988;0.8357142857142857;1.0;0.6243654822335025;1.542857142857143;
0.0;907.0125396031794;0.0;824.5568541847074;116.0;0.0;1.0;86.0;171.0;67.0;144.0;228.0;824.5568541847074;1.05625;1.275;0.75;1.7625;
0.0;16422.564257835656;0.0;14929.603870759687;113.0;0.0;1.0011511897751793;65.0;148.0;52.0;124.0;238.0;14946.790678083184;0.89375;1.0375;0.6218487394957983;1.70625;
0.0;2056.2945118387343;0.0;1869.3586471261317;90.0;0.0;0.9999999999999996;60.0;129.0;51.0;108.0;180.0;1869.3586471261308;0.9466666666666667;1.0666666666666667;0.7166666666666667;1.4333333333333333;
0.0;1101.3355030167786;0.0;1001.2140936516112;111.0;0.0;0.9999999999999991;58.0;144.0;43.0;120.0;240.0;1001.2140936516103;0.88;1.08;0.6;1.8066666666666666;
0.0;8282.309380758681;0.0;7529.372164326075;131.0;0.0;1.0260262357030459;85.0;168.0;69.0;140.0;248.0;7725.333378970778;1.011764705882353;1.188235294117647;0.6774193548387096;1.6529411764705881;
0.0;810.7718347704765;0.0;737.0653043368056;75.0;0.0;1.0158283357558697;30.0;74.0;21.0;62.0;158.0;748.731821447851;0.56;0.66;0.46835443037974683;1.3;
