Filename: n5delta1312 / run at Thu Jan 23 12:22:18 CET 2014
fails: 17 / suboptimals: 0
Time horizon: 10numberOfPlants=5
seed=1337
deltaPenalties=1.3
deltaViolation=1.2
numberOfRuns=50
dominanceProperty=0
so1;v1;so0;v0;vc0;so2;vdiff;vc2;p2;vc1;p1;p0;v2;pra1;pra2;pdiff;pra0;
0.0;1317.9493160751836;0.0;1098.2910967293074;74.0;0.0;1.0000000000000009;42.0;94.0;29.0;73.0;160.0;1098.2910967293083;0.7285714285714285;0.8428571428571429;0.5875;1.3714285714285714;
0.0;2214.6457333406356;0.0;1845.538111117182;85.0;0.0;1.0000000000000002;68.0;149.0;49.0;115.0;191.0;1845.5381111171823;1.1;1.32;0.7801047120418848;1.6133333333333333;
0.0;410.3237322839635;0.0;341.93644356997606;81.0;0.0;0.9999999999999987;42.0;103.0;30.0;81.0;173.0;341.9364435699756;0.6533333333333333;0.7933333333333333;0.5953757225433526;1.2466666666666666;
0.0;2513.9759443980993;0.0;2094.9799536650844;77.0;0.0;1.0000000000000002;52.0;92.0;37.0;71.0;135.0;2094.979953665085;0.7733333333333333;0.9533333333333334;0.6814814814814815;1.4;
0.0;441.5620022817609;0.0;367.96833523480745;117.0;0.0;0.9999999999999993;115.0;223.0;91.0;180.99999999999986;225.0;367.9683352348072;1.475;1.71875;0.9911111111111112;1.73125;
0.0;40.543525179992685;0.0;33.78627098334027;110.0;0.0;1.0000000000000135;58.0;126.0;40.0;97.0;228.0;33.78627098334073;0.7875;0.9625;0.5526315789473685;1.79375;
0.0;2475.41589852421;0.0;2062.846582103492;109.0;0.0;1.0;79.0;150.0;56.0;116.0;213.0;2062.846582103492;0.8823529411764706;1.1294117647058823;0.704225352112676;1.4588235294117646;
0.0;495.07456164527014;0.0;412.56213470439957;101.0;0.0;0.9999999999999994;65.0;149.99999999999997;48.0;116.0;226.0;412.56213470439934;0.9133333333333333;1.12;0.663716814159292;1.6933333333333334;
0.0;4768.51410671968;0.0;3973.7617555997176;124.0;0.0;1.0366629826675196;72.0;162.0;51.0;125.0;261.00000000000716;4119.451713970122;0.8235294117647058;1.0529411764705883;0.6206896551723967;1.6058823529411765;
0.0;4457.9836922619725;0.0;3714.986410218298;104.0;0.0;1.000000000000001;101.0;215.0;76.0;166.0;219.0;3714.986410218302;1.3875;1.69375;0.9817351598173516;1.73125;
0.0;3952.5225663416195;0.0;3293.7688052846834;120.0;0.0;1.0324590970529257;52.0;132.0;36.0;102.0;271.9999999999994;3400.681566605318;0.6470588235294118;0.8117647058823529;0.48529411764705993;1.5588235294117647;
0.0;4032.8096088397556;0.0;3360.6746740331305;118.0;0.0;1.0016812801231914;53.0;106.0;38.0;82.0;215.0;3366.324909563095;0.6647058823529411;0.8352941176470589;0.4930232558139535;1.535294117647059;
0.0;302.61970622495573;0.0;252.18308852079736;103.0;0.0;1.0000000000000109;40.0;102.00000000000004;33.0;79.0;215.0;252.18308852080008;0.74;0.92;0.474418604651163;1.76;
0.0;3910.4033976403175;0.0;3258.6694980335965;87.0;0.0;1.000000000000001;63.0;143.0;47.0;110.0;188.00000000000136;3258.6694980336;0.9;1.16;0.760638297872335;1.5666666666666667;
