Filename: n5delta1113 / run at Thu Jan 23 10:39:38 CET 2014
fails: 9 / suboptimals: 0
Time horizon: 10numberOfPlants=5
seed=1337
deltaPenalties=1.2
deltaViolation=1.3
numberOfRuns=50
dominanceProperty=0
so1;v1;so0;v0;vc0;so2;vdiff;vc2;p2;vc1;p1;p0;v2;pra1;pra2;pdiff;pra0;
0.0;1520.1518597977883;0.0;1169.3475844598142;123.0;0.0;1.0000000000000009;51.0;116.0;38.0;98.0;263.0;1169.3475844598152;0.7352941176470589;0.8470588235294118;0.44106463878326996;1.6470588235294117;
0.0;3442.2933246238313;0.0;2647.917942018326;117.0;0.0;0.9999999999999997;77.0;169.0;63.0;142.0;246.0;2647.917942018325;1.0125;1.2;0.6869918699186992;1.75;
0.0;1453.6893792973146;0.0;1118.2225994594728;114.0;0.0;1.0373682363862344;40.0;94.0;33.0;79.0;254.0;1160.008605888504;0.65625;0.7375;0.3700787401574803;1.675;
0.0;207.14320241529413;0.0;159.34092493482058;82.0;0.0;1.0;21.0;60.0;16.0;51.0;178.0;159.34092493482058;0.48;0.56;0.33707865168539325;1.4733333333333334;
0.0;2206.658127148104;0.0;1697.429328575446;114.0;0.0;1.0002798779241908;61.0;134.0;50.0;112.0;237.0;1697.9044015723885;0.89375;1.05;0.5654008438818565;1.675;
0.0;1305.5270995448655;0.0;1004.2516150344891;128.0;0.0;1.004602115853735;52.0;116.00000000000017;41.0;96.99999999999767;266.0;1008.8732973131782;0.7235294117647059;0.8352941176470589;0.4360902255639104;1.6294117647058823;
0.0;38.72359180657986;0.0;29.78737831275339;123.0;0.0;1.0;54.0;134.0;43.0;112.0;281.0;29.78737831275339;0.775;0.9375;0.47686832740213525;1.89375;
0.0;617.9631045230312;0.0;475.3562342484697;86.0;0.0;1.0120260584512204;31.0;80.0;23.0;67.0;200.0;481.07289610669386;0.5375;0.625;0.4;1.2625;
0.0;206.90337714336397;0.0;159.15644395642016;111.0;0.0;1.0000000000000013;54.0;120.0;45.0;100.0;237.0;159.1564439564204;0.76875;0.9125;0.5063291139240507;1.70625;
0.0;952.8564633004851;0.0;732.966510231161;109.0;0.0;1.0134451114678555;50.0;104.00000000000004;37.0;87.0;222.0;742.8213266634241;0.7375;0.86875;0.4684684684684687;1.7375;
0.0;3352.745813981129;0.0;2579.035241523944;129.0;0.0;1.081363114230205;75.0;151.0;62.0;126.0;261.0;2788.8735804837806;0.9235294117647059;1.0529411764705883;0.578544061302682;1.5823529411764705;
0.0;770.9720333487276;0.0;593.0554102682527;123.0;0.0;0.9999999999999984;55.0;126.0;41.0;106.0;264.0;593.0554102682518;0.75;0.925;0.4772727272727273;1.7;
0.0;400.5961754043874;0.0;308.15090415722307;130.0;0.0;0.9999999999999941;121.0;257.0;98.0;216.0;273.0;308.15090415722125;1.611764705882353;1.8294117647058823;0.9413919413919414;1.9058823529411764;
0.0;2377.074137109631;0.0;1828.5185670074047;140.0;0.0;1.011550014655996;55.0;135.0;42.0;113.0;310.0;1849.637983255101;0.7235294117647059;0.8588235294117647;0.43548387096774194;1.8647058823529412;
0.0;9796.142167820803;0.0;7535.493975246749;145.0;0.0;1.0654467765741737;96.0;193.0;76.0;162.0;290.0;8028.6677658207545;1.2823529411764707;1.5058823529411764;0.6655172413793103;1.9823529411764707;
0.0;2005.4517417984393;0.0;1542.6551859987846;131.0;0.0;1.072321136475365;71.0;150.0;58.0;125.0;271.0;1654.2217622398325;0.8764705882352941;1.0235294117647058;0.5535055350553506;1.6823529411764706;
0.0;2751.1948939273398;0.0;2116.3037645595077;108.0;0.0;1.0620829032667165;44.0;117.0;36.0;98.0;250.0;2247.690046457644;0.70625;0.8;0.468;1.65625;
0.0;1788.6448685096293;0.0;1375.8806680843272;136.0;0.0;1.0000000000000013;49.0;109.99999999999079;39.0;92.0;292.0;1375.880668084329;0.7;0.8176470588235294;0.37671232876709176;1.8764705882352941;
0.0;8688.066612442857;0.0;6683.128163417587;126.0;0.0;1.0726991391712901;72.0;156.00000000000003;58.0;130.0;245.0;7168.985827869451;0.8823529411764706;1.035294117647059;0.6367346938775511;1.6470588235294117;
0.0;4318.501025326032;0.0;3336.9117112881104;102.0;0.0;1.0128984414406899;40.0;105.00000000000001;32.0;88.0;237.0;3379.9526715889124;0.6375;0.71875;0.4430379746835444;1.58125;
0.0;452.70717721130495;0.0;348.2362901625411;114.0;0.0;1.0000000000000013;45.0;103.0;38.0;86.0;235.0;348.23629016254154;0.75;0.83125;0.43829787234042555;1.83125;
0.0;1989.057372153794;0.0;1530.0441324259946;137.0;0.0;1.000000000000001;60.0;140.0;49.0;119.0;282.0;1530.0441324259964;0.8529411764705882;0.9529411764705882;0.49645390070921985;1.9529411764705882;
0.0;2221.4846003820885;0.0;1708.8343079862202;131.0;0.0;1.0000000000000009;80.0;168.0;64.0;140.0;272.0;1708.8343079862216;1.011764705882353;1.1823529411764706;0.6176470588235294;1.888235294117647;
0.0;360.5947329528201;0.0;277.3805638098813;134.0;0.0;1.0;71.0;163.0;56.0;137.0;285.0;277.3805638098813;0.888235294117647;1.0647058823529412;0.5719298245614035;1.8;
0.0;3359.3442581831764;0.0;2584.1109678332114;85.0;0.0;0.9999999999999977;71.0;150.0;59.0;125.0;177.0;2584.1109678332055;1.1066666666666667;1.2666666666666666;0.847457627118644;1.42;
0.0;1837.1151350325522;0.0;1413.1654884865927;98.0;0.0;1.005696625093242;24.0;70.0;17.0;59.0;217.00000000000065;1421.215762469209;0.5466666666666666;0.62;0.32258064516128937;1.5933333333333333;
0.0;529.2394199887473;0.0;407.10724614520643;88.0;0.0;1.0228886865699445;33.0;86.0;27.0;72.0;192.0;416.42539630257727;0.6066666666666667;0.6866666666666666;0.4479166666666667;1.42;
0.0;4456.410110609616;0.0;3428.0077773920143;129.0;0.0;1.0;55.0;130.0;43.0;109.0;275.0;3428.0077773920143;0.7705882352941177;0.9058823529411765;0.4727272727272727;1.7;
0.0;4696.438809366184;0.0;3612.6452379740094;86.0;0.0;1.144973134526503;35.0;98.0;29.0;82.0;188.0;4136.381742055346;0.6933333333333334;0.7733333333333333;0.5212765957446809;1.38;
0.0;5046.21167263109;0.0;3881.7012866393006;103.0;0.0;1.0000000000000004;58.0;134.0;46.0;112.0;218.0;3881.7012866393025;0.81875;0.95625;0.6146788990825688;1.575;
0.0;3793.929490462763;0.0;2918.407300355972;75.0;0.0;1.0127723716702814;39.0;104.0;29.0;87.0;170.0;2955.6822830813812;0.6666666666666666;0.8;0.611764705882353;1.2266666666666666;
0.0;66.49456989638429;0.0;51.14966915108312;109.0;0.0;1.0000000000000178;67.0;127.0;52.0;107.0;205.0;51.14966915108403;0.8470588235294118;0.9941176470588236;0.6195121951219512;1.4823529411764707;
0.0;1473.5027585568487;0.0;1133.4636604283432;93.0;0.0;1.0484061810299392;31.0;84.00000000000023;25.0;70.0;199.0;1188.330307565895;0.62;0.7066666666666667;0.42211055276382026;1.44;
0.0;4549.721330251573;0.0;3499.7856386550548;93.0;0.0;1.000143380940858;33.0;92.0;26.0;77.0;198.0000000000021;3500.2874412127267;0.6466666666666666;0.7533333333333333;0.4646464646464597;1.4333333333333333;
0.0;5282.066566432018;0.0;4063.128128024607;103.0;0.0;1.1018189053010756;47.0;104.0;40.0;87.0;220.0;4476.831386118081;0.7266666666666667;0.8466666666666667;0.4727272727272727;1.6266666666666667;
0.0;516.9960130894915;0.0;397.68924083806814;104.0;0.0;1.0000000000000069;29.0;76.0;23.0;64.0;212.0;397.6892408380709;0.55;0.6375;0.3584905660377358;1.65625;
0.0;4913.27029469368;0.0;3779.4386882259096;138.0;0.0;1.054047111207833;102.0;231.0;85.0;193.0;320.0;3983.7064313116416;1.2941176470588236;1.4705882352941178;0.721875;1.9411764705882353;
0.0;3164.8940700388594;0.0;2434.533900029908;97.0;0.0;1.0069607262414852;91.0;192.0;75.0;160.0;196.0;2451.4800240336317;1.3666666666666667;1.5533333333333332;0.9795918367346939;1.6;
0.0;822.5662255732664;0.0;632.7432504409735;88.0;0.0;0.9999999999999986;30.0;75.0;23.0;63.0;192.0000000000021;632.7432504409726;0.5733333333333334;0.6666666666666666;0.3906249999999957;1.5666666666666667;
0.0;1913.4864836879715;0.0;1471.9126797599583;113.0;0.0;1.0146427536713174;46.0;109.0;38.0;91.00000000000048;247.0;1493.465534555372;0.75625;0.84375;0.44129554655870445;1.78125;
