so1;v1;so0;v0;vc0;so2;vdiff;vc2;p2;vc1;p1;p0;v2;vcrel1;vcrel0;vcrel2;pra1;pra2;pdiff;pra0;
0.0;1403.2171013517955;0.0;1169.3475844598133;122.0;0.0;1.000000000000001;73.0;510.0;40.0;425.0;817.0;1169.3475844598147;0.23529411764705882;0.7176470588235294;0.4294117647058823;3.175;2.6027397260273974;0.6242350061199511;2.4508196721311477;
0.0;3177.5015304219937;0.0;2647.9179420183295;112.0;0.0;0.9999999999999988;94.0;512.9999997835499;65.0;453.0;599.0;2647.9179420183264;0.40625;0.7;0.5875;2.5384615384615383;2.3404255319148937;0.8564273786035892;2.2857142857142856;
0.0;1341.867119351367;0.0;1118.2225994594728;112.0;0.0;1.000000000000001;58.0;428.0;35.0;357.0;675.0;1118.2225994594742;0.21875;0.7;0.3625;3.1142857142857143;2.6206896551724137;0.6340740740740741;2.3214285714285716;
0.0;191.20910992180234;0.0;159.34092493482012;94.0;0.0;1.0000000000000058;29.0;304.0;16.0;254.0;537.0;159.34092493482103;0.10666666666666667;0.6266666666666667;0.19333333333333333;4.5;3.586206896551724;0.5661080074487895;2.4680851063829787;
0.0;2036.9151942905519;0.0;1697.429328575447;110.0;0.0;0.9999999999999994;84.0;530.0;51.0;442.0;629.0;1697.429328575446;0.31875;0.6875;0.525;2.8627450980392157;2.4761904761904763;0.8426073131955485;2.381818181818182;
0.0;1205.1019380414068;0.0;1004.2516150344891;134.0;0.0;0.9999999999999987;72.0;504.0000000000001;42.0;422.0;781.0;1004.2516150344877;0.24705882352941178;0.788235294117647;0.4235294117647059;3.0;2.5277777777777777;0.6453265044814342;2.2761194029850746;
0.0;35.744853975306796;0.0;29.787378312757937;117.0;0.0;0.9999999999999084;79.0;493.0;43.0;412.0;686.0;29.78737831275521;0.26875;0.73125;0.49375;2.883720930232558;2.392405063291139;0.7186588921282799;2.299145299145299;
0.0;570.4274810981765;0.0;475.3562342484697;102.0;0.0;0.999999999999999;55.0;402.0;24.0;335.0;517.0;475.35623424846926;0.15;0.6375;0.34375;3.625;2.581818181818182;0.7775628626692457;2.1862745098039214;
0.0;190.98773274771565;0.0;159.1564439564204;111.0;0.0;0.9999999999999986;77.0;426.0;46.0;356.0;710.0;159.15644395642016;0.2875;0.69375;0.48125;2.6956521739130435;2.3376623376623376;0.6;2.4954954954954953;
0.0;879.5598122773772;0.0;732.966510231161;95.0;0.0;1.0000000000000002;75.0;418.0;42.0;349.0;464.0;732.9665102311612;0.2625;0.59375;0.46875;2.9761904761904763;2.48;0.9008620689655172;2.389473684210526;
0.0;3094.8422898287317;0.0;2579.035241523944;124.0;0.0;1.0;105.0;528.0;68.0;441.0;572.0;2579.035241523944;0.4;0.7294117647058823;0.6176470588235294;2.4558823529411766;2.1714285714285713;0.9230769230769231;2.064516129032258;
0.0;711.6664923219032;0.0;593.0554102682536;133.0;0.0;0.9999999999999984;68.0;477.0;42.0;407.0;853.0;593.0554102682527;0.2625;0.83125;0.425;2.880952380952381;2.573529411764706;0.5592028135990621;2.3609022556390977;
0.0;2194.222280408888;0.0;1828.5185670074047;135.0;0.0;1.0000000000000002;80.0;552.0;44.0;460.0;795.0;1828.5185670074052;0.25882352941176473;0.7941176470588235;0.47058823529411764;2.8636363636363638;2.4375;0.6943396226415094;2.22962962962963;
0.0;9042.592770296122;0.0;7535.493975246751;144.0;0.0;0.9999999999999996;143.0;831.0;109.0;791.0;832.0;7535.493975246747;0.6411764705882353;0.8470588235294118;0.8411764705882353;2.63302752293578;2.3426573426573425;0.9987980769230769;2.3333333333333335;
0.0;1851.1862231985556;0.0;1542.6551859987833;121.0;0.0;1.0000000000000007;99.0;554.0;60.0;462.0;609.0;1542.6551859987844;0.35294117647058826;0.711764705882353;0.5823529411764706;2.566666666666667;2.2626262626262625;0.909688013136289;2.206611570247934;
0.0;2539.5645174713945;0.0;2116.3037645595077;108.0;0.0;1.0;72.0;510.0;38.0;425.0;670.9999999999903;2116.3037645595077;0.2375;0.675;0.45;3.0789473684210527;2.5277777777777777;0.7600596125186398;2.361111111111111;
0.0;1651.056801701192;0.0;1375.8806680843263;130.0;0.0;1.000000000000002;71.0;493.9999999999724;40.0;416.0;824.0;1375.880668084329;0.23529411764705882;0.7647058823529411;0.4176470588235294;3.05;2.591549295774648;0.5995145631067625;2.353846153846154;
0.0;8019.753796101102;0.0;6683.128163417586;112.0;0.0;0.9999999999999983;107.0;564.0;62.0;470.0;575.0;6683.128163417575;0.36470588235294116;0.6588235294117647;0.6294117647058823;2.5483870967741935;2.2429906542056073;0.9808695652173913;2.2767857142857144;
0.0;4004.294053545748;0.0;3336.911711288111;128.0;0.0;0.9999999999999999;59.0;448.0;40.0;374.0;729.0;3336.9117112881104;0.25;0.8;0.36875;2.85;2.542372881355932;0.6145404663923183;2.25;
0.0;417.88354819504957;0.0;348.23629016254245;102.0;0.0;0.9999999999999987;70.0;406.0;38.0;342.0;686.0;348.236290162542;0.2375;0.6375;0.4375;3.1578947368421053;2.5428571428571427;0.5918367346938775;2.656862745098039;
0.0;1836.052958911193;0.0;1530.0441324259946;130.0;0.0;1.0000000000000018;90.0;566.0;50.0;476.9999999999998;839.0;1530.0441324259973;0.29411764705882354;0.7647058823529411;0.5294117647058824;2.94;2.466666666666667;0.6746126340882003;2.4615384615384617;
0.0;2050.601169583467;0.0;1708.8343079862207;122.0;0.0;1.0000000000000004;110.0;601.0;66.0;502.0;629.0000000000014;1708.8343079862216;0.38823529411764707;0.7176470588235294;0.6470588235294118;2.6363636363636362;2.3363636363636364;0.9554848966613652;2.30327868852459;
0.0;332.8566765718399;0.0;277.38056380988087;134.0;0.0;1.0;99.0;588.0;57.0;492.0;906.0;277.38056380988087;0.3352941176470588;0.788235294117647;0.5823529411764706;2.6666666666666665;2.323232323232323;0.6490066225165563;2.4477611940298507;
0.0;3100.9331613998543;0.0;2584.1109678332105;90.0;0.0;1.0000000000000007;86.0;506.0;61.0;428.0;489.0;2584.1109678332123;0.4066666666666667;0.6;0.5733333333333334;2.7868852459016393;2.511627906976744;1.034764826175869;2.422222222222222;
0.0;1691.0361457928886;0.0;1413.165488486593;92.0;0.0;1.0;45.0;390.0;17.0;326.0;566.0;1413.165488486593;0.11333333333333333;0.6133333333333333;0.3;4.823529411764706;2.888888888888889;0.6890459363957597;2.467391304347826;
0.0;488.52869537423305;0.0;407.107246145206;80.0;0.0;1.0000000000000018;45.0;370.0;28.0;324.0;447.0;407.10724614520666;0.18666666666666668;0.5333333333333333;0.3;3.357142857142857;2.8;0.8277404921700223;2.375;
0.0;4113.609332870412;0.0;3428.0077773920143;128.0;0.0;0.9999999999999992;82.0;552.0;44.0;460.0;653.0;3428.0077773920116;0.25882352941176473;0.7529411764705882;0.4823529411764706;3.0;2.4390243902439024;0.8453292496171516;2.2109375;
