so1;v1;so0;v0;vc0;so2;vdiff;vc2;p2;vc1;p1;p0;v2;vcrel1;vcrel0;vcrel2;pra1;pra2;pdiff;pra0;
0.0;515.2477101216073;0.0;429.37309176799454;129.0;0.0;0.9999999999999989;78.0;178.0;60.0;137.0;267.0;429.3730917679941;0.35294117647058826;0.7588235294117647;0.4588235294117647;2.6333333333333333;2.4358974358974357;0.6666666666666666;2.193798449612403;
0.0;619.4110138837405;0.0;516.1758449031228;73.0;0.0;1.0;25.0;70.00000000000082;16.0;54.0;164.9999999999993;516.1758449031228;0.11428571428571428;0.5214285714285715;0.17857142857142858;5.0;3.96;0.4242424242424311;2.780821917808219;
0.0;2580.142742286537;0.0;2150.1189519054433;120.0;0.0;1.0000000000000018;63.0;127.0;48.0;98.0;226.0;2150.118951905447;0.2823529411764706;0.7058823529411765;0.37058823529411766;2.7916666666666665;2.5714285714285716;0.5619469026548672;2.3583333333333334;
0.0;602.075452262808;0.0;501.72954355234685;93.0;0.0;1.0000000000000004;47.0;89.0;33.0;69.0;162.0;501.7295435523471;0.22;0.62;0.31333333333333335;3.484848484848485;2.9574468085106385;0.5493827160493827;2.6559139784946235;
0.0;463.61714085319886;0.0;386.347617377656;114.0;0.0;1.000000000000001;51.0;117.0;39.0;90.0;235.0;386.34761737765643;0.24375;0.7125;0.31875;3.230769230769231;3.0;0.4978723404255319;2.587719298245614;
0.0;4283.808185243504;0.0;3569.8401543695745;100.0;0.0;1.0;75.0;132.0;58.0;102.0;171.0;3569.8401543695745;0.38666666666666666;0.6666666666666666;0.5;2.7413793103448274;2.6666666666666665;0.7719298245614035;2.58;
0.0;27.138126692528203;0.0;22.6151055770938;115.0;0.0;0.9999999999999598;54.0;118.0;38.0;91.0;205.0;22.61510557709289;0.2235294117647059;0.6764705882352942;0.3176470588235294;2.973684210526316;2.7037037037037037;0.5756097560975609;2.226086956521739;
0.0;248.42955490364545;0.0;207.02462908637744;79.0;0.0;1.0072153650484774;36.0;89.0;27.0;69.0;171.0;208.51838735926128;0.18;0.5266666666666666;0.24;3.3333333333333335;2.9444444444444446;0.52046783625731;2.3164556962025316;
0.0;34.32452342666079;0.0;28.603769522208154;92.0;0.0;1.0;27.0;73.0;17.0;57.0;214.0;28.603769522208154;0.11333333333333333;0.6133333333333333;0.18;4.647058823529412;3.6296296296296298;0.3411214953271028;2.6847826086956523;
0.0;2531.522411340009;0.0;2109.6020094500227;62.0;0.0;1.0;29.0;61.0;21.0;47.0;112.9999999999996;2109.6020094500227;0.15;0.44285714285714284;0.20714285714285716;4.0;3.6551724137931036;0.5398230088495595;2.8548387096774195;
0.0;1336.4531679303745;0.0;1113.7109732752979;131.0;0.0;0.9999999999999992;87.0;192.0;67.0;149.0;265.0;1113.710973275297;0.3941176470588235;0.7705882352941177;0.5117647058823529;2.4925373134328357;2.3563218390804597;0.7245283018867924;2.145038167938931;
0.0;937.4446755571385;0.0;781.203896297603;77.0;0.0;0.9999999999999989;57.0;130.0;40.0;100.0;176.0;781.2038962976021;0.26666666666666666;0.5133333333333333;0.38;3.125;2.754385964912281;0.7386363636363636;2.4935064935064934;
0.0;207.05829229534288;0.0;172.54857691279904;80.0;0.0;1.0000000000000027;47.0;119.0;35.0;103.00000000000001;197.0;172.5485769127995;0.25;0.5714285714285714;0.3357142857142857;3.3142857142857145;2.7872340425531914;0.6040609137055838;2.7;
0.0;989.4682250216515;0.0;824.5568541847074;116.0;0.0;1.000000000000001;93.0;183.0;67.0;142.0;228.0;824.5568541847083;0.41875;0.725;0.58125;2.462686567164179;2.3655913978494625;0.8026315789473685;2.4310344827586206;
0.0;17915.524644911624;0.0;14929.603870759687;113.0;0.0;1.00115118977518;65.0;148.00000000000068;50.0;114.0;238.0;14946.79067808319;0.3125;0.70625;0.40625;2.7;2.5538461538461537;0.6218487394958012;2.415929203539823;
0.0;2243.2303765513384;0.0;1869.3586471261317;90.0;0.0;0.9999999999999998;59.0;130.0;46.0;100.0;180.0;1869.3586471261312;0.30666666666666664;0.6;0.3933333333333333;2.9347826086956523;2.76271186440678;0.7222222222222222;2.388888888888889;
0.0;1201.4569123819465;0.0;1001.2140936516112;111.0;0.0;0.9999999999999978;62.0;153.0;42.0;118.0;240.0;1001.2140936516089;0.28;0.74;0.41333333333333333;3.0952380952380953;2.725806451612903;0.6375;2.4414414414414414;
