so1;v1;so0;v0;vc0;so2;vdiff;vc2;p2;vc1;p1;p0;v2;vcrel1;vcrel0;vcrel2;pra1;pra2;pdiff;pra0;
0.0;6204.721212302346;0.0;5170.6010102519585;182.0;0.0;1.0207971298178526;62.0;151.0;50.0;126.0;399.0;5278.134670698489;0.17857142857142858;0.65;0.22142857142857142;3.96;3.7419354838709675;0.37844611528822053;2.741758241758242;
0.0;3062.946128720794;0.0;2554.278016927222;220.0;0.0;1.0230945952319415;91.0;192.00000000000014;73.0;160.0;455.0;2613.2680338380023;0.24333333333333335;0.7333333333333333;0.30333333333333334;3.4657534246575343;3.120879120879121;0.4219780219780223;2.5545454545454547;
0.0;4508.566023414257;0.0;3757.1383528452156;225.0;0.0;1.0419691765198709;83.0;178.0;69.0;149.0;452.0;3914.8223555853533;0.22258064516129034;0.7258064516129032;0.267741935483871;3.347826086956522;3.1204819277108435;0.3938053097345133;2.497777777777778;
0.0;4363.340243877733;0.0;3636.116869898111;194.0;0.0;0.9999999999999993;111.0;229.0;89.0;191.0;392.00000000000057;3636.1168698981087;0.30689655172413793;0.6689655172413793;0.38275862068965516;3.157303370786517;2.8828828828828827;0.5841836734693869;2.6237113402061856;
0.0;705.0200373392836;0.0;587.5166977827357;157.0;0.0;1.0000000000000062;42.0;96.0;35.0;80.0;304.0000000000001;587.5166977827394;0.125;0.5607142857142857;0.15;4.628571428571429;4.5476190476190474;0.3157894736842104;2.872611464968153;
0.0;16935.62613678915;0.0;14113.021780657624;219.0;0.0;1.0663116388300664;102.0;197.99999999999997;84.0;165.0;442.0;15048.879383777454;0.2709677419354839;0.7064516129032258;0.32903225806451614;3.0238095238095237;2.7745098039215685;0.44796380090497734;2.4885844748858448;
0.0;5711.8793840709195;0.0;4759.899486725769;181.0;0.0;1.0680978268704313;59.0;133.0;49.0;111.0;351.0;5084.038297893475;0.16896551724137931;0.6241379310344828;0.20344827586206896;4.1020408163265305;3.7288135593220337;0.3789173789173789;2.6464088397790055;
0.0;3068.6096331896447;0.0;2557.1746943247085;202.0;0.0;1.0135990472583012;80.0;177.0;64.0;148.0;422.0;2591.9498338405624;0.2206896551724138;0.696551724137931;0.27586206896551724;3.59375;3.2125;0.4194312796208531;2.5544554455445545;
0.0;24259.701576197036;0.0;20216.417980164202;179.0;0.0;1.103836459408174;85.0;176.0;70.0;147.0;337.0;22315.619245140202;0.2413793103448276;0.6172413793103448;0.29310344827586204;3.3857142857142857;3.1058823529411765;0.5222551928783383;2.46927374301676;
0.0;5289.752550782109;0.0;4408.127125651757;214.0;0.0;0.9999999999999802;110.0;257.0000000000006;92.0;217.0;475.0;4408.127125651669;0.31724137931034485;0.7379310344827587;0.3793103448275862;2.9239130434782608;2.7363636363636363;0.5410526315789487;2.5186915887850465;
